Power Plant Equipment,1
Contractors-Carpenter,1
*Soda & Mineral Water Mfrs (See Bottlers; also Mineral Spring Water) Solder & Soldering Fluxes-Mfrs,1
*roundrv Pattems-Wood & Metal,1
"""'Antomoblle Body Repairers""",1
"*Paint, 011 & Vamlsh Dealers- Wholesale & Retail",1
Laboratory Apparatus & Supplies,1
*Shin Agents (See- alsB Transportation Lines),1
*Electricians (See also Electrical Contractors),1
*PEARL MANUFACTURERS- SIMULATED,1
l*GABES,1
"""' *TELE VISION and RADIOS""",1
*Loans-Coxistructio,1
AUTOMOBILE TRAILERS-RENTING,1
ABSTRAC TERS,1
*INSURANCE- AUTOMOB ILE,1
*Lodge J ewels,1
"""TRANSMISSION\'S- AUTOMOBILE",1
Household Appliances-Dealens,1
*Electrlc Refrigeratio,1
*Dry Cleaners,1
"""*0il Absorbents-I'lor Drv and Cal Flor Drv""",1
"""*Employment Agenci'es-Secre- tarial Placement Bureaus""",1
"*Re&iners-Gold, Silver & Plat- mum",1
*Automobiles to Rent,1
"1""Driveways & Sidewalks-Con- tractors",1
"*Stables (See Livery, Sales & Boarding Stables) *Stained Glass Windows (See Glass Dealers) *Stainless Steel-Bars, Sheets, Pipes &c",1
"""TOURISTS' HOMES""",1
"""'Dry Cleaners""",1
*Band Instruments,1
4\n\nExplosives-Mfrs,1
*Special Machinery Mfrs,1
"""BUSINESS INSURANCE",1
Riding Academies,1
FOUNTA IN ST,1
"""*CHILDREN2S and INFANTS' C LOTHING -RE TAIL""",1
"""FISI'HNG TACKLE-WHOLESALE""",1
"""'Plle Drivers""",1
"""*Lime, Brick, Cement, Sand. Sewer Pipe, Plaster, Etc ' (See also Masons, Building Materials)""",1
*Brokers-Mortgage,1
"""'Steam Heating""",1
*BIB SERVICE,1
aOxyge,1
"""l' CUS'I'OM HOUSE BROKERS""",1
*Polishivng Grains,1
*Loans-Purniture 8; House hold Goods,1
* HOMES-FINANCING,1
*PUBLISHERS- NEWSPAPER,1
CAMPS-RECREATIONAL AN D HEALTH,1
"""PLUMBING and HEATING SUP- PLIES",1
"*Sash, Doors and Trim",1
BELT MFRS-WEARIN G APPAREL,1
PLUMBIN G FIXTURES AN D SUPPLIES-MFRS AND DISTRIBUTORS 1,1
FRT AGT 131 W EXCHANGE ST,1
Uniform Manufacturers,1
*R EFRIG ERATORS-ELECTRIC,1
*Oil Furnaces,1
PUBLICATION FOR RI 1.5 WESTMINSTER,1
"china, Crockery, Glassware & Earthenware-Retall",1
*Metal baths,1
ANTIQUE-DEALERS AND RESIDEERS-CONTD,1
"""*Women's Ready to Wear""",1
YARNS-WBOL,1
"""1'REAL ESTATE APPRAISERS""",1
*Accountants-Certitied Public,1
*Gontractolrs-Bujlding,1
*Hosnitals,1
CIGARETTE MFRS,1
"""'Automobile Painters""",1
*WHEEL CHAIRS -SOLD AND RENTED,1
31-ka8 & Travelling Bans,1
Chair Gamers (See also Upholsterers),1
"""'Hardware--Builders""",1
FIBER GLASS PRODUCTS,1
"""*Hats-Men1s & Students'--Re- tail""",1
*Headst0nes,1
"""'-'-'Palnt and Color Dealers- Wholesale and Retail""",1
"""'carpet Cleaners & Layers (See Rug & Carpet Cleaners) 'Garpet Lining""",1
*Pens-Pountai,1
*Typewriter Dealers,1
FAC TORS,1
ADVERTISING REPRESENTATIVES NEWSPAPER AN D MAGAZINE,1
Real Estate Titles Examined and Guaranteed,1
"""*'-'Recfrige.ration""",1
"""'Watches, Clocks & Jewelry- Wholesale""",1
"""'Builderg Finish""",1
CONTRAC TORS-ACOUSTICAL,1
MODELING,1
PLANETARIUMS,1
"""*I'ountain Pens and Pencils- Nationally Advertised""",1
BEVERAGE MANUFACTURERS,1
*Flagst0ne and Slate tor Walks,1
TIRE DEALERB-WHOLBSALE,1
*Electrl& Stoves,1
*Insuranee-Jewelry,1
TRUCKS-RE PAIRING,1
CONTRACTORS-WEATHER STRIPPING,1
"1""Reirigeration-(a\'ras",1
Advertising N ovelties,1
ELEVATORS-SALES AND SERVICE,1
"""'SCREENING-ALUMINUM CUSTOM BUILT ALUMINUM MFG CO""",1
2554- Smith,1
CONTRACTORS WATERPROOFIN G,1
*Electrlcal Constructio,1
*PLUMB1NG SUPPLIES,1
"""'-'-'Leather Findings &c (See also Shoe Findings)""",1
*Certifled Public Accountants,1
"1""Jewelrv Polishers and Platers",1
Sign and Card Writers,1
*Bureaus-Employment,1
5 Laboratories,1
*BRUSHES-DEALERS-RETAIL and WHOLESALE,1
"""'Spectacles (See also Opticians)""",1
*Ploor Sanding,1
*APPRAISALS,1
*Eng raverw Supplies,1
*BUILDlNG-BIRD PROOFING,1
Contractors-carpenter,1
GALT,1
Diacorators-Plag & Bunting,1
"421-4211, 421-4210, 421-2060, Nights And Holidays 831-0678 (See Page 58",1
EMBLEMS-CONTD HOOK-FAST SPECIALTIES,1
RECORDING STUDIOS- AUDIO AND VIDEO,1
PEWTER WARE MFRS COLLECTORS CASE INC,1
*Waste Paper Dealers,1
FRATERNITY AND SORORITY HOUSES,1
Live Stock Dealers & Gummls- sion-,1
Decorators-Plag & Bnntinj,1
"*Stamps-Rnbber, Steel & Brai",1
"""'Real Estate-Sales & Rentals""",1
ffMachinists-Automotive,1
"""'Pa1nts & Colors-Artists'""",1
*Stationerv,1
Warehonsw-Merelmndlse ( See also Storage),1
*PHYSICIAL TESTING EQUIPMENT MANUFACTURERS,1
*Help Furnished,1
*Castings (See also Founders),1
*Insurance Companies-,1
*Automobile Parts-Dealers,1
"""*0arpets & Rugs (See House Furnishing Goods; also Rugs & Mats) Carriage & Wagon Mfrs (See Wheelwrights) * G'arV0rs (See Wood Carvers) *'case Hardening""",1
"""*Pnrma oes & Ralng'es (See  also Stoves, &c)""",1
*Photo-0ffset,1
"""'catalogue Printers""",1
"""*TRUSSE'S, BELTS and ELASTIC STOCKINGS""",1
"""'Ploor Coverings-Retail""",1
"""' 'Soda & Mineral Water Mfrs (See Bottlers; also Mineral Spring Water) Solder & Soldering Plux-es-Mfrs""",1
*ADVERTlSlNG-rDIRECT MAIL,1
Org an Builders,1
"""REGULATOR MANUFACTURERS- ' TEMPERATURE AND PRESSURE""",1
*lNSURANCE-INLAND MARINE,1
"""'Artlsts' Paints""",1
"""1'GALVANIZF.1D METAL FLOWER VASES .""",1
"""*ELECTRIC COMPANIES ' BLACIGTONE VALLEY ELECTRIC""",1
SPORTING GOODS WACTURERS,1
*Prescrlption Ware,1
Lace & Embroideriw Mfrs (Sen also Embroidery & Stamp-\ninfz),1
*ADDRESSING MACHINES- ADDRESSOGRAPH and SPEED- AUMAT,1
"""'-'-'.Poundation Testing""",1
3CHAMBERS OF COMMERCE,1
"*Plpe Fittings, Hangers, Valves & Specialth",1
Brokets-Merchandise,1
Hayes,1
"""*0il Burner Desalers' Supplies""",1
"1""Rubber Footwear",1
*Machlne Tools,1
"""1WVomen's Ready to Wear""",1
AND HEALTH,1
"""2FOOD' PRODUCTS""",1
* VA LVES- DIA PHRAGM,1
"""*('.'ostumers""",1
"l""CERTIFIED PUBLIC ACCOUNT- ANTS",1
*Rellgious Articles,1
*Shades-Wlndow,1
"""-RETA1'L""",1
*lnsurance-Ocean Marine,1
"""\'General Painting",1
TAG MANUFACTURERS,1
"*BUILDING, LOAN AND SAVINGS ASSOCIATIONS",1
"1""Gold Platers (See Plating Works) Grain Dealers (See also Flour Dealers)",1
*DOORS-0VERHEAD and ELEC- TRIC OPERATED,1
Time Recorders-Mtrs,1
"*Chains-Watch, Key and Sport",1
Burglar Alarms,1
Shades-Wimdow,1
"""*'S aIe-Lock Experts""",1
HOUSE FURNISHING GOODS- MANUFACTURERS .,1
*Drive Yourself Service,1
WAX DEALERS,1
"l""ADV\'ERTISING-DIRECT MAIL",1
"""*I'ile Mfrs""",1
PA PER RULERS,1
"""Steam Pittm's (See also Heating & Ventilating; also Plumbers)""",1
"""-'-'Real Estate-Business Properties""",1
*Roofing Iron-Galvanlzed & Corrugated,1
*ENGINEERING-MACHINE DE SIGN,1
"""'castings-Silver""",1
*FURN1T URE --RESTAURANT,1
GOLF CLUBS and COURSES,1
WORK,1
*swves and Ranges-Blectric,1
PAPER PRODUCTS-WHOLESALE,1
Laboratory Apparatus & Sup plies,1
2Mansoleums,1
Arts & Crafts Workers,1
*Insignia Specialists,1
"""'Water Works Systems""",1
*Asphalt Roofers,1
*Slate & Gravel Rooters,1
*STAM PINGS -METAL,1
"""*Sal'oons (See Liquor Dealers) Salt Producers & Refiners""",1
*Investigations-Private Detec- tive,1
*Retrigerators-Ice,1
"""' WASHING MACHINES""",1
*List-Automobile and Mailing,1
*Rep0rts-Mercantile,1
*Insurance Companies--- Casualty,1
*0il Burners-Mfrs,1
*Expmssing,1
*Industrla1 Engineers,1
*Leather-Calfskl,1
PARKIN G LOT MAINTENANCE SERVICE,1
"""'STOCK AND BOND BROKERS-DISCOUNT""",1
835\n\nWI IMHGHRHN\nDExter - 1-8313 7 DYER STREET CORNER WESTMI INSURANCE SURETY B NDS,1
*Drain & Sewer Pipe (See Sewer & Drain Pipe) *Draperies (See Curtains & Fixtures) *Drawing Materials,1
*Sunplles-Hair Dressing,1
*Boxes-Paper and Metal,1
"""'Oll Burners & Oil Burning Equipment for Industrial Pur- poses""",1
*MOTORCYCLES and BICYCLES- REPAIRING,1
"""*'-'Pirenlace Purnishingg""",1
ALUMINUM PRODUCTS- MANUFAC TURE RS,1
*Dairy Products-Retail,1
Insurance Companies-Accident and Health-Noncancellable,1
*STEEL STAMPS DIES AND ROLLS,1
"""CLOTHING-WOMEN'S AND MISSES'-WHOLESALE""",1
"*CARNIVAL GOODS, NOVE LTIES AND SUPPLIES",1
"""WAD Presf' Laundry Service""",1
"""i*1.umber--Sou'thern Yellow Pine""",1
*Refrigeration Supplies,1
"""ffHoist--E'lectric""",1
*FURNITURE PACKERS and MOV- ERS,1
* PACKAGING MATERIALS- SPECIAL and GOVERNMENT REQUIREME NTS,1
Contractors-Painting,1
minster R609,1
GLASSWARE- MFRS,1
*Electrie Tools,1
"""'STOVE PIPE and ELBWS""",1
"""19'Heating Engineers (See also Engineers-Heating)""",1
Insulatio,1
*Steel Ceilings,1
Warehouses-4Merchandlse ( See also Storage),1
"*Furnaces & Ranges (See also Stoves, &c)",1
*Shadm-Window,1
"""RAILROAD PASSENGER ' STATIONS""",1
*AUTOMOBILE FINANCING,1
1wlilubber Stamps,1
"""'Abrasives""",1
*Utilities-Publlc,1
*Drill Rod,1
TAXIMETERS-SALEB and SERVICE,1
*Renorts-Mercantile,1
"""*'Cream and Cottage Cheese""",1
*PIANOS and ORGANS,1
CALENDARS- MANUFACTURERS,1
"""'Plumbing Fixtures""",1
"""""\'Book Shops",1
*Easels,1
Grinding Wheel Mfrs,1
BUILDING RE PORTS,1
"""'Gontractors-EeavY Machinery Movers""",1
1ffBlue. Coal,1
*Wooden Boxa,1
*Transp0rtatlvon-Taxicab,1
CONCRETE PIPE -MANUFAC- TURERS,1
*STORE FRONTS-GLASS AND ALUMINUM,1
"""l'(NU'RSERIES""",1
"""'INSURANCE-COMMERCIAL""",1
"""l' AUTOM0BILE ASSOCIATIONS e so Clubs""",1
Drop Foruings,1
"""*Paints & lclolors-Artists'""",1
Chair Caners (See also Upholsterers) Chair Caning & Reseating,1
DE LICATESSEN-WHO LE SALE,1
"""*Artists' Reproduction Service""",1
"""*Excavating Contractors '""",1
*Chemicals-Wholesale,1
Hiiember Federal *0il Burners and Oil Heating Equipment,1
*PLUMBING CONTRACTORS 7,1
BRAURANTB,1
GIFT S-WHOLESA LE,1
"' ""Supplies & Equipment-Beauty Shops",1
*Svtevedores,1
1kWreckers-Building,1
"""'Bonds-Insurance""",1
ASSOCIATION FOR THE BLIND,1
OBSERVA TORIES,1
*DISH WASHERS- GAS,1
*Cleansers-Garments Curtain and Draperv,1
* FUNERAL DECORATIONS,1
Engravers-Commereial,1
*Publlc Utilities,1
"""'Bee Keepers (See Apiarists) *Beer & Ale-Wholesale & Retail (See Liquor Dealers-Retail) *Bell Hangers (See Locksmiths) *Belt Fasteners""",1
"""Burglar & Fire Alarm Notifica- tion, Watahman's Supervisory Service""",1
*SEALS-NOTARY and CORPORA- TION,1
*Drlveways & Sidewalks-con- structlo,1
*Printers-Jcatalog,1
*Motors--Rebullt,1
"""Q'WIGS -RETAIL""",1
*Decalcomania,1
*Guns & Ammunitio,1
*Lumber--Hardwood,1
"""'Piling Cabinefts & Ofiibe Equip- ment""",1
FERTILIZER DEALERS,1
*GALVANIZED SHEET RON ASH CANS and PAIIS,1
bers,1
*EMBOSSED LABELS,1
"""'Poultry Supplies""",1
"""'REFINERS AND SMELTERS""",1
"*Theatrical Agents (See Entertainment Bureaus) Thread Mfrs-Cotton, &c",1
LACE AND EMBROIDERY- MFRS AND WHOL-,1
"""'-'-'Banks-Co-operative""",1
*0utboard Motors,1
"""*Me'n5s Furnishing Goods""",1
*Manuiacturing. J eweletrs,1
*Hat Dealers-Retail,1
BLOWER AN D EXHAUST FAN MFRS,1
"Sash, Windows, Doom & Trim- Dealers (See also Doors, Sash & Trim)",1
"""ICE CREAM-RETAIL and WHOLESALE",1
*APPLIANCES-HOUSEHOLD,1
"""'Sidew.alk Contractors""",1
lWONTRACTORS-ASPHA LT PAVING,1
REDUCING AND EXERCISING EQUIPMENT,1
WAREHOUSE EQUIPMENT AN D SUPPLIES,1
lwMONEY TRANSPORTATION,1
*Lettering & Sign Painting,1
*Jewelrv-Polishing & Plating,1
*Pastenus,1
* PRINTERS -GRAV URE,1
"""*Cemetenf Lett'ering""",1
carpet Cleaners,1
N aturopath,1
"BOTTLERS-MINERAL, SPRIN G AND DISTILLED WATER",1
"""*D1'E MILLING MACHINES""",1
gESoldering-Jewelry,1
Engineus-Constmctlo,1
"""*00ntractors'-Heavy Machinery Movers""",1
*Fertilizer,1
*Ui1derwear-Wholesale and J obbers,1
* LOANS- HOME RE PAIRS,1
HANDWRITING EXPERTS,1
* MARINE BATTERIES,1
"Tel 461-1213 (See Page 38 Buvers, Guide)",1
"*B00ks, Newspapers and Periodi- Gals",1
"""*Varnis'h Mfrs & Dealers (See also Paint & Color Mfrs)""",1
"""REAL ESTATE APPRAISERS",1
ReIrLg-eratar Dealers,1
*METAL LATH,1
*Carpet Cleaners,1
*Gontractors-Gasoline Shovel Work,1
*Bell Hangers ( See Locksmiths) *Belt Fasteners,1
*Fumiture Storage,1
ALULIINUM PRODUCTS,1
* ADVERTISING -R.ADIO and TE LE - VISION,1
LIVE STOCK DEALERS and COM- MISSION,1
"*Wat0hes, Clocks & Jewelry- Wholesale",1
"""*Transporta.tiorn Co's""",1
*Buildings Torn Dow,1
*Plre Brick,1
*chem1cals-Wholesale,1
"*CARNIVAL GOODS NOVELTIES AND SUPPLIES\n\nQ,",1
Teachers-Elocutio,1
Heat Treatingu-Steel,1
WOOLEN GOODS-. MANUFACTURERS,1
"""Cleaners & Dyers' Supplies""",1
"""*I'ishlnq Tackle""",1
"""*Ladies' and Misses' Ready-to- Wear Clothing-Retail""",1
"""Tourists' Homes""",1
"""Clothing Mfrs-Mems & Boys'""",1
"*""\'Suretv Bonds",1
"""l'MASONS, SUPPLIES""",1
*Rone (See; Cordage & Twimi) *Rone-Hemp & Wire,1
*Transnortation Insurance,1
"""'COMPUTER PROGRAMJWIN G SERVICES""",1
HOUSE CLEANERS (See also Window Cleaners),1
N URSERYMEN,1
*Garages (See also Automobile Garages),1
Oil Burners Mfrs,1
Millinerv,1
AIRCRAFT CHARTER AND RENTAL SERVICE,1
*Eye Examinations,1
"""*Extract & Essence Mfrs (See Flavoring Extracts-Mfrs) *Extract & Syrup Mfrs '""",1
*Bronze Tablets,1
*Annraisals,1
"*Steam, Heating, Sprinkler Specialists",1
*Radio SetFZenith-Parts- Wholesale,1
*Polding-Letters-Advertlsing,1
"*Insurance,-C asualty",1
*Automoblle Accessories & Parts --Wholosale Distributors,1
"""'-'-'Embalmers""",1
TELEPHONE (PHON E CENTER STORE),1
"""'INSURANCE-LIFE""",1
Scalp Specialists,1
Malothing Dealers-Gredlt,1
*Stereotypers & Electrotypers,1
TAILORS  TRIMMINGS,1
CORDAGE and TWINE-MANUFAC- TURERS,1
"""'Hot. Water Heating (See also Heating Apparatus &""",1
"""'Umbrellas""",1
"*Portralts, Photographic, Copy and Oil",1
"*Dispensaries (See Hospitals & Dispensaries) , *Dispflay Cabinets",1
TRIBUTORS,1
*Mlmeog;rapxhing,1
N otaries-Public,1
BLE AC HERS-FABRICS,1
*HEAT1NG AND VENTILATING SYSTEMS,1
Soda Fountain Supplos,1
*Blinds-Venetia,1
"""Artists' Paints""",1
CLOTHING-USED-CONTD,1
"""CORSETIER'""",1
*Radio and Television Broad- . casting Companies and Stations,1
*Glass Pins & Rings,1
A *Pear1 Mfrs,1
"""CLOTH'fNE MANUFACTURERS- CHILDREN2S""",1
Automnbile Tires,1
"""*Brooms, Brushes &'Mops-Mtrs""",1
HAT MANUFACTURERS (See Also Cap Manufacturers),1
*COSTUMES-THEATRICAL- MASQUERADE,1
FLAVORING EXTRACTS AND ESSENCE MFRS,1
ABSTRACTS OF TITLE,1
Tinsmiths (See also Sheet Metal Workers),1
*BROADCASTING STATIONS- RADIO and TELEVISION,1
*Linens-Retail (See Dry Goods) *Linotype & Monotype Gom- positio,1
*Exterminators-Bug and Verm- i,1
*Twlster Travelers,1
CON VEYING SYSTEMS,1
*INSURAN CE-MARIN E,1
Accident & Health Insurance,1
*Electrical l(JFonstructlo,1
"""'Crushed Stone""",1
*Lodge Jewels,1
*Jewelry Polishers and Platers,1
tkOO AM TO 3z00 PM,1
*Tenterlng & Drying Machines,1
*Testing Equipment Mfrs,1
Enulne Turners-Jewelry,1
*Polding-Letters-Advertising,1
"*Insulation-Electrical, Cold, Heat & Sound",1
*Warehousos--Honsehold Goods,1
*Partitlons-Steel,1
*Dms Suits Rented,1
* PRINTERS- LABEL,1
*Pire Protection Equipment,1
*Electric Light Fixtures,1
Grindinq Wheel Mfrs,1
ZOOS,1
"""Physicians' & Hospital Suppiies -Dealers""",1
*Loans-Pnrnlture & House- hold Goods,1
TEMPERATURE CONTROL smxm,1
*ROOFING MATERIALS,1
*AIR FILTERS,1
*Gasa Light Company,1
"""*'Gontractors-Industrial""",1
"""-'-'Mailing Bbxes""",1
*Dworators-Interior,1
"1""Skylights",1
ADVERTISING RE PRESE NTATIVES - NEWSPAPER and MAGAZINE,1
WATER HEATERS-ELECTRIC,1
"""*fCoal Dealers-Weldh Anthra- ' cite""",1
"""WOOL COM'BERS""",1
"""NOT IFlCATION, WATCHMAN'S SUPERVISORY SERVlCE""",1
*ACCOUNTANTS-CERTIFIED PUBLIC,1
*GENERAL PAINTING,1
Packing-Steam Etc,1
"""'Monev Transportation""",1
*Ioe Dealers-Peddlers Supplied,1
*Storm Windows,1
*AIR CONDI TIONERS- ROOM,1
*HAIR STYLING,1
PNEUMTIC EQUIPMENT,1
*Skvliqhts,1
"""shcontractors' Equipment For Rent""",1
*COPYERS- ELECTROSTATIC,1
*Imn Castings,1
*REALTORS-SOCIETY OF INDUSTRIAL REALTORS,1
*SILVERWARE-RETAIL,1
*Exchanges-Mercantile (See Associations-Business) 1 *Executors,1
*COMMUNICATING AND TELEPHONE SYSTEMS,1
*DOORS-OVERHEAD and ELEC- TRIC OPERATED,1
*BUILDING PAINTING,1
"""*Turners-Wood (See Wood Turners) *'hvine & Cordage Dealers (See also Paper Dealers)""",1
*Precious Stones,1
*Asnhalt and Concrete Pave- ments,1
*LANDSCAPE SERVICE,1
"""*W'iring Contractors""",1
"Contractors-Loading & Dis, changing",1
"""'1NSURANCE-ACCIDENT AND HEALTH""",1
*Boarding & Roaming Houses (See Lodging Houses) *Boards of Trade (See Associations-Business) Boat Builders,1
*Photostafic Prints,1
I*LIGHTING- GAS,1
AMUSEMENT PLACES-CONTD,1
t land Building 61 Peck,1
)\n\n*OIL AND LUBRICANTS- WHOLESALE,1
"*Desks, Chairs and Furniture -Ofiice",1
*Hose-Garden and Gommerclal,1
"""*LADIES' AN D MISSES1 APPAREL""",1
"""""\'Machinists5 Tools",1
*Glock Materials,1
*creamerles (See also Ice Cream Mfrs),1
"""1'*Resins""",1
*Job Printing,1
"""'Pltch-Roofing, Waterproofing & Paving""",1
*INSURANCE-LIABILITY,1
*Refrigerat10,1
*Motor Trucking-Interstate,1
CAP MANUFACTURERS (See Also Hat Manufacturers),1
Packaging,1
*GAMES-MANUFAC TURERS,1
"""*0pt1ca1 l'indmgs and Small Stampings-Mirs""",1
"""'Commefcial Organizations (See Associations & Clubs-Com- mercial) *00mmercial Painting""",1
*Snray Painting,1
*Graln Dealers (See Flour Dealers) *Granite Dealers,1
*Show Gases,1
*Transportation companies,1
*GLASS PRODUCTS,1
CABLE,1
*Road canstructio,1
*FIRE PROTECTION SPRINKLER SYSTEMS,1
*Gas Light Companv,1
"""'Wire Specialties""",1
*STUCCO-SPR.AY PAINTING,1
*Matchinery Castings,1
"*Refiners--aGold, Silver & Plat- inum",1
*PRINTE RS- BUSINESS FORMS,1
* MIMEOGRA PHING,1
*Boiler & Radiator Mfrs,1
Lace & Embroideries-Mrs (Spe also Embroidery & Stamp- 111g),1
*Contractors7 Tools,1
*WALLBOARD-MASONITE HOMASOTE- ARMSTRONG-NU-WOOD- BARCLAY,1
"""'ADDRESSING and MAILING""",1
*EQUIPMENT RENTAL,1
METALLIZ ERS,1
*Scran Iron (See also Junk Dealers),1
EQUIPMEN T,1
"*BAGS-CELLOPHANE, PLASTIC AND POLYETHELENE",1
"1""Asphalt Shingles & Roofing",1
"""I\'extile Mfrs-Woolen Goods",1
*JEWELERS1 CARDS,1
"""1k'Printers-The Sailor's Guide""",1
*Post Operative Convalescent Patients,1
*Puel Pump Repair Service,1
ENVELOPE MANUFACTURERS,1
*Radlos & Pianos,1
"""*Plumbers' Supplies""",1
"""'-*Roving Cans and Smings""",1
aProvlsion Dealers (See Meats-Retail) *Public Accountants (See Accountants & Auditors) *Public Conveyances,1
*INDUSTRIAL SCRAP METAL,1
*Doors-Garaae,1
WARNIBH DEALERS,1
WATER HEATERS-DEALERS,1
WASHING COMPOUNDS-MANU- FACTURERS (See also Soap Manufacturers),1
*Hosiery-Wholesale Distribu- tors,1
"""' Artists' Paints""",1
"""'Real Estate Management""",1
"1""Womews & Misses\' Coats & Dresses",1
*Purriers & Fur Dealers,1
"""'Plastlc Molding-Injectlon""",1
*Printers-The Sailors Guide,1
*Brokers-Paw,1
CAN N ERS,1
*Insuranoe-Autotmohlle,1
"""ADVERTISING REPRESENTATIVES- NEWSPAPER AND'MAGAZ INE""",1
*Emblems-Religious & Fra- ternal,1
CONDIMENT MANUFACTURERS (See also Pickle Manufacturers; . also Preserve Manufacturers),1
*01eansers--Blankets & Cur- tains,1
* ROPE -WIRE,1
*ELECTRIC LBHT and POWER COMPANIES,1
WINES and LIQUORS-WHOLE- SALE,1
"""*Men's Furnishinns-Pnll Dress""",1
*WASHING MACHINES vDEALERS NARRAGANSETT ELECTRIC CO THE. 2,1
*Oll Heaters,1
"""'Industrlal Engineers""",1
"""1*Plumbers' Supplies""",1
Exterminators-Buq & Vermi,1
*PERSONAL LOANS,1
BUS STATION S,1
*Hardware Builders,1
*MEDICAL LABORATORIES,1
GARAGE DOORS- DEALERS and DISTRIBUTORS,1
"*Brass-Sheet, Rod. Wire & Tube",1
SECRE TARIAL SERVICE,1
* PREFABRICATED PIPING,1
Gontractors-Tlllng,1
* Home Furnishers,1
*Checking Accounts-Thriiti- Check Service,1
"""'Wrought Iron-Garden Oma- ments""",1
"*0ils-Castor, Cocoanut, Lin- seed, Red & Soy Bean Oil",1
1kchmmlum Platars,1
*INS URED SAVINGS,1
"""'PREFABRICATED PIPING""",1
DAIRIES (See Also Milk Dealers),1
"""*WOMEN'S APPAREL- RETAIL""",1
TAILORS-MFG AND WHOL,1
*Automobile Storage,1
"""*LADIES' AND MISSES' READY-TO WEAR- CLOTHING-RETAIL-CONTD""",1
Safety Devicw and Equipment,1
Foundry Supplies & Equipmmt,1
Wool Combers,1
1kWeather Strips-Metal,1
INSURANCE COUNSE LIDRS,1
"""'Awn1ngs-l'or Weddings -""",1
*CEILINGS,1
PAPER BOX MFRS-CONTD,1
REGULATOR MANUFACTURERS- TEMPERATURE AND PRESSURE,1
*LUGGAGE-RE TAIL,1
"""'Lubricating Oils (See Oil Dealers) *Imggage""",1
"""*Ladders '& Staging""",1
WE LL DRILLERS and BORERS,1
*LATHES,1
MOTORS-E LECTRIC,1
ey F Hoar Camp 176 Benefit,1
*Ice Dealers-Wholesale,1
*Ranges & Stoves-Eleatric,1
SAVINGS ANDHLOAN ASSNS-Cpntd,1
*Motovr Repairers,1
mJANITOR SERVICE,1
*Brokers-Customs,1
mombing Aprons,1
*Jobbiimg-Garpenter 7& Maso,1
CONTRACTORS-BUILDIN G CLEANING,1
"""'Glass Dealers-Retail""",1
*Contractors-Painting,1
* com.mercial Organizations (See Associations-Business) *commercial Paper,1
Pictui-es & Engravings-Dealers,1
*PAYROLL AND CHECK CASHING SERVICES,1
*Greetlng Gards-Mtrs,1
*Stencils and Stamps,1
"""wi'lombinn Aprons""",1
W00denware Mfrs,1
CAPITAL CORPORATION,1
*Bardg&s & Metal Checks,1
* TAPES- PRESSURE SENSITIVE,1
LIGHTING EQUIPMEN T MFRS,1
WINES AND LIQUORS- WHOL,1
*WOOD WORKERS,1
Poultry Dealers-Wholwale,1
BATTE RY MANUFACTURERS,1
*Reirlgeration-Gas,1
ENGINEERS-CONSTRUCTION,1
"""'COPPER PIPE MANUFAC TURERS""",1
*BOILERS and RADIATION-WHOLE- SALE,1
MEL STAMPS. DIES and ROLLS,1
Machinisw Supplies & Tools,1
MAPS ATLASES AND CHARTS,1
*Marlne Boilers,1
"""*costume Jewelry Mfrs '""",1
"PIERS, DOCKS AND WHARVES",1
Sorority Houses,1
BOLTSandNUTS- MANUFACTURERS,1
VENETIANBLIND CLEANERSAND REPAIRERS,1
*BEAUTY SHOPS- EQUIPMENT and SU PPLIES,1
*Horsoshoecrs (See Blacksmiths) *Hose Manufacturers & Dealers,1
EXTRACTS and ESSENCE- MANUFACTURERS,1
Pipes & Smokers Articles-Mirs,1
"""I5OFF'ICE FURNITURE-DEALERS""",1
*Pederal Insured Savings,1
"NOTIFICATION, WATCHMAWS SUPERVISORY SERVICE",1
"cast Stone Mfrs,",1
*Paving Contractors,1
"""1F'Business Service""",1
"""fRoving Can Springs",1
*Wall Board .,1
*GALVANIZED ME TAL FLOWER VASE S,1
*Printers-Oifset,1
CHEESE,1
Transportation (Armored Gar) .,1
"*Plve, Ten & Twenty-five Cent Stores (See Department Stores-5 Cents to sl) Flags, Banners & Bunting",1
"""1'*Raw Hide""",1
MASSA GE,1
*Insurance--thdstom,1
WUBLISHERS-NEWSPAPER,1
"""*'c'redit Reports""",1
CE-MARINE-Cmtd,1
"""*Womn's Clothing.""",1
*Deslgners & Punishers,1
*DRESS SHOPS,1
*UTILITY COMPANIES,1
*Pavroll Service,1
*Jewelery Enamels,1
*Overhelad Doors,1
*Reirigerrators-Wholesale,1
GARAGE DOORS-DEALERS AN D DISTRIBUTORS,1
"""*'-'Grave Markers""",1
*ROOFING MATERIALS AND ASPHALT SHINGLES,1
"""TRANSMISS IONS -AUTOMATIC",1
*Cabinets & Counters,1
0 TRUS TEES,1
"*Planing Mills (See Saw Mills) *Plan0sgraphin.g,",1
*cold Storage,1
*Automatic Heat,1
"""*00tton & Woolen Waste (See Waste Dealers-Cotton, Silk & W001) 'Counselors-at-Law""",1
*Insuranceb-Public Liability,1
"""Wedding Decorations-I'loral""",1
"""'Jewelers  Enamels""",1
CORDAGE AN D TWINE-MFRS,1
